id,type,genres,average_rating,num_votes
628,movie,"Action,Drama",7.6,6985
629,movie,"Action,Comedy,Romance",6.6,2209
630,movie,"Comedy,Horror,Mystery",7.3,22141
631,movie,"Horror,Mystery,Thriller",6.5,3418
632,movie,Fantasy,4.8,604
633,movie,"Adventure,Comedy,Drama",4.0,391
634,movie,"Comedy,Drama",6.4,201746
635,movie,"Adventure,Comedy,Family",5.4,35362
636,movie,"Biography,Drama,Family",6.5,18847
637,movie,"Comedy,Romance",5.7,2700
638,movie,Documentary,6.5,228
639,tvMovie,"Comedy,Family,Music",6.4,1692
640,movie,"Documentary,Music",6.9,93
641,movie,"Adventure,Comedy,Family",4.0,788
642,movie,"Crime,Documentary",6.7,5731
643,tvSpecial,Comedy,8.4,7103
644,tvSpecial,Comedy,8.4,4946
645,tvSpecial,Comedy,8.2,9070
646,tvSpecial,Comedy,7.3,6360
647,short,"Documentary,Short",6.8,116
648,video,"Comedy,Documentary",8.6,2370
649,tvSpecial,"Comedy,Documentary",8.6,2915
650,video,"Comedy,Documentary",8.4,2197
651,movie,Documentary,6.3,1045
652,movie,"Comedy,Drama",6.2,10855
653,movie,"Drama,Music",7.7,127824
654,tvMovie,"Biography,Documentary,Family",7.6,182
655,tvSeries,"Drama,Sci-Fi,Thriller",6.7,5814
656,movie,Drama,5.9,171
657,movie,"Action,Adventure,Comedy",2.7,2350
658,movie,"Horror,Sci-Fi",6.6,285307
659,short,"Documentary,Short",6.4,210
660,movie,"Drama,Mystery,Thriller",6.7,711
661,movie,Comedy,5.7,3195
662,movie,"Adventure,Comedy,Drama",5.5,11
663,movie,"Comedy,Drama,Thriller",5.1,1735
664,movie,"Action,Comedy",5.8,332
665,movie,"Comedy,Drama",7.9,5613
666,movie,Romance,4.1,361
667,movie,"Action,Crime,Drama",7.1,3979
668,movie,Action,4.1,57
669,movie,"Action,Drama,History",6.9,10603
670,tvSeries,Thriller,7.5,4103
671,movie,"Action,Crime,Drama",8.5,19080
672,movie,"Drama,History,War",7.7,367372
673,movie,Documentary,6.2,33
674,tvMovie,"Drama,Fantasy,Mystery",7.2,115467
675,tvSeries,"Action,Crime,Drama",7.3,5044
676,movie,"Action,Adventure,Sci-Fi",7.3,639958
677,tvEpisode,"Comedy,Talk-Show",7.5,36
678,movie,"Action,Crime,Drama",2.5,2367
679,movie,Action,3.9,960
680,movie,"Crime,Drama,Mystery",6.2,5389
681,short,"Documentary,Short",8.0,6
682,tvSeries,"Action,Drama,Horror",6.4,19087
683,movie,Documentary,8.1,62570
684,movie,"Documentary,Music",7.4,5065
685,movie,Thriller,5.3,9153
686,movie,"Action,Animation,Drama",6.7,7154
687,movie,"Biography,Drama,Music",6.6,2856
688,short,Short,6.8,14
689,movie,"Action,Adventure,Animation",7.4,2169
690,movie,"Biography,Drama,Sport",6.8,25520
691,movie,"Comedy,Drama",6.7,575
692,movie,"Comedy,Romance",6.6,6312
693,movie,"Comedy,Crime,Drama",6.5,2968
694,tvSeries,Reality-TV,5.8,2107
695,tvSeries,"Drama,Mystery",6.3,1888
696,movie,"Action,Crime,Drama",6.4,60355
697,movie,"Action,Thriller",3.2,543
698,movie,"Action,Crime,Drama",5.0,973
699,tvSeries,"Action,Animation,Fantasy",7.6,11732
700,movie,"Drama,Mystery,Thriller",6.1,679
701,movie,"Biography,Crime,Drama",7.6,242918
702,tvSeries,Reality-TV,7.1,2256
703,movie,Drama,7.3,193267
704,movie,"Action,Drama,Thriller",4.6,193
705,movie,"Drama,Romance",7.3,15034
706,movie,"Comedy,Sport",5.8,14869
707,tvMiniSeries,Documentary,9.3,34202
708,movie,"Crime,Drama,Thriller",7.1,68348
709,movie,"Action,Comedy,Crime",6.4,76114
710,movie,"Drama,Romance",7.4,186357
711,movie,Documentary,6.3,375
712,tvSeries,"Action,Animation,Fantasy",7.3,1635
713,movie,Documentary,7.3,596
714,tvSpecial,"Comedy,Music",8.4,8893
715,tvSpecial,"Comedy,Music",8.5,7414
716,tvSeries,Animation,5.0,98
717,movie,Documentary,5.6,5166
718,tvShort,"Adventure,Animation,Family",4.7,195
719,movie,"Documentary,Drama,Romance",6.2,411
720,movie,"Comedy,Musical,Romance",7.1,1739
721,movie,"Comedy,Drama,Thriller",5.5,2169
722,tvMiniSeries,"Biography,Documentary,Drama",8.2,1506
723,movie,"Documentary,Sport",8.2,2817
724,movie,"Biography,Documentary,History",7.2,613
725,tvSeries,"Documentary,Sport",6.4,299
726,movie,"Action,Comedy,Drama",4.7,22451
727,tvEpisode,"Animation,Comedy,Drama",7.2,2016
728,movie,"Drama,Sci-Fi",5.0,7144
729,video,"Music,Short",6.3,7
730,movie,"Comedy,Drama,Music",6.4,348
731,movie,"Adventure,Animation,Comedy",6.8,192365
732,movie,Comedy,5.6,2670
733,movie,Drama,6.7,5047
734,tvMovie,Drama,5.8,64
735,movie,"Biography,Documentary,History",7.4,3398
736,movie,Comedy,5.6,1132
737,movie,"Action,Comedy,Crime",6.7,3844
738,movie,"Action,Biography,Crime",7.8,103546
739,movie,"Crime,Thriller",2.3,1338
740,movie,"Crime,Drama,Horror",5.5,54
741,short,"Drama,Short",9.8,5
742,tvSeries,Comedy,5.9,145
743,movie,Comedy,6.4,97
744,movie,Documentary,7.4,287
745,movie,Documentary,7.7,240
746,movie,"Action,Documentary,Drama",6.0,198
747,movie,"Documentary,Drama,Sport",7.2,1394
748,movie,Documentary,7.4,192
749,movie,"Action,Comedy,Crime",5.1,10393
750,movie,Action,5.8,398
751,movie,"Musical,War",6.3,566
752,movie,"Drama,Mystery,Thriller",5.3,5327
753,movie,"Comedy,Drama",5.2,744
754,movie,"Drama,Romance",5.4,390
755,video,"Action,Drama,Sport",7.0,26077
756,tvSeries,"Comedy,Drama,Romance",7.9,9246
757,tvSpecial,Comedy,5.6,123
758,movie,Comedy,5.6,1758
759,movie,"Biography,Drama",6.6,18545
760,tvSeries,"Documentary,Family",8.1,324
761,movie,Drama,5.3,431
762,movie,"Biography,Documentary,Drama",7.1,533
763,movie,"Comedy,History",5.4,465
764,movie,"Action,Thriller",5.9,27440
765,movie,Drama,5.9,871
766,movie,"Comedy,Drama,Romance",5.2,3994
767,movie,"Comedy,Romance",5.8,248
768,tvSeries,Documentary,6.8,890
769,tvEpisode,"Short,Talk-Show",8.0,76
770,tvEpisode,Comedy,8.2,136
771,tvEpisode,"Animation,Comedy",6.7,7
772,tvEpisode,Reality-TV,7.7,24
773,movie,"Crime,Documentary,History",6.5,32
774,movie,Comedy,4.9,779
775,tvEpisode,Reality-TV,7.2,17
776,tvEpisode,"Comedy,Drama",8.1,84
777,tvSeries,Action,6.7,6
778,movie,"Documentary,Drama",7.7,1210
779,tvSpecial,"Comedy,Documentary",6.3,600
780,movie,"Action,Crime,Drama",7.3,101789
781,movie,"Comedy,Romance",6.4,526
782,movie,"Comedy,Drama",5.9,39
783,tvSeries,"Drama,Romance",7.2,73284
784,tvSpecial,Comedy,6.5,103
785,movie,"Action,Fantasy,Thriller",6.3,171081
786,tvSeries,"Comedy,Fantasy,Romance",7.7,1634
787,tvEpisode,"Action,Drama,Thriller",8.5,558
788,tvSeries,Drama,7.9,399
789,movie,"Action,Crime,Drama",6.7,61237
790,tvEpisode,"Action,Adventure,Drama",7.3,4219
791,short,"Drama,Short",5.8,21
792,movie,Drama,6.7,882
793,movie,"Comedy,Family",7.1,4535
794,movie,Drama,6.0,130
795,movie,Drama,4.8,128
796,tvEpisode,"Action,Crime,Drama",8.6,276
797,movie,Documentary,7.7,348
798,movie,"Action,Drama,Sport",6.5,11805
799,short,"Drama,Family,Short",7.9,9
800,short,"Action,Crime,Drama",5.2,5
801,tvEpisode,"Action,Adventure,Animation",6.7,69
802,movie,Documentary,7.4,70
803,short,"Short,Thriller",6.8,346
804,tvSeries,Comedy,7.0,571
805,movie,Family,6.1,554
806,movie,Comedy,5.4,2395
807,movie,"Adventure,Comedy,Drama",6.7,1024
808,tvEpisode,Documentary,6.8,17
809,tvSeries,"Action,Animation,Comedy",7.7,451
810,movie,"Biography,Drama,Sport",7.7,1370
811,movie,"Action,Drama,History",5.8,1084
812,movie,Documentary,6.8,226
813,movie,"Drama,Horror,Mystery",6.5,9700
814,movie,Drama,6.8,308
815,movie,"Crime,Drama,Thriller",5.4,8862
816,movie,"Action,Comedy",3.6,461
817,movie,"Action,Drama,Thriller",4.8,486
818,tvEpisode,Comedy,7.5,1074
819,movie,Music,6.3,13
820,tvSeries,Comedy,7.7,1040
821,movie,"Drama,Music,Musical",6.4,79625
822,movie,Drama,7.1,52
823,movie,Documentary,6.0,160
824,tvEpisode,"Crime,Thriller",7.1,17
825,movie,"Action,Crime,Thriller",6.2,3012
826,short,"Animation,Short",6.3,44
827,movie,"Drama,Mystery",7.5,51792
828,movie,Drama,5.5,551
829,movie,Drama,6.1,2590
830,movie,"Action,Thriller",5.2,10597
831,movie,"Crime,Drama,Mystery",6.1,8940
832,movie,"Drama,Romance",6.4,5896
833,movie,"Action,Crime,Thriller",5.8,1674
834,movie,Drama,6.9,246
835,movie,"Drama,Romance",5.3,19001
836,movie,Comedy,6.2,3579
837,movie,"Drama,Mystery,Thriller",5.4,869
838,movie,"Comedy,Drama,Thriller",5.4,1022
839,movie,"Horror,Sci-Fi,Thriller",3.7,9393
840,movie,"Drama,Horror,Thriller",5.1,7369
841,tvSeries,"Action,Animation,Drama",6.2,482
842,movie,"Crime,Drama",7.6,3686
843,movie,"Drama,Mystery,Romance",7.7,1051
844,movie,Drama,4.2,849
845,tvEpisode,Reality-TV,4.8,5
846,movie,"Drama,Thriller",6.8,23551
847,tvSeries,"Crime,Drama,Thriller",8.2,13862
848,movie,Documentary,6.2,689
849,movie,"Drama,Horror,Mystery",5.9,27568
850,video,"Comedy,Family",4.7,431
851,tvMovie,"Drama,History,War",7.5,78
852,movie,"Drama,War",6.9,39650
853,tvSeries,"Comedy,Romance",7.0,97
854,movie,Documentary,7.8,28
855,tvEpisode,"Adventure,Drama,Family",5.6,3048
856,movie,"Comedy,Romance",6.5,46543
857,movie,"Comedy,Drama,Romance",7.2,794
858,movie,Comedy,5.8,4478
859,movie,"Fantasy,Mystery,Thriller",6.0,85
860,movie,"Horror,Thriller",6.6,71577
861,tvSeries,"Crime,Drama,Thriller",6.9,569
862,short,"Animation,Drama,Family",6.5,1693
863,movie,Documentary,7.3,1926
864,movie,"Comedy,Drama",3.6,37
865,tvEpisode,"Drama,Horror,Sci-Fi",7.5,3259
866,tvEpisode,Talk-Show,8.2,42
867,tvSeries,Documentary,7.0,580
868,movie,"Crime,Thriller",6.5,2175
869,tvSeries,"Animation,Family",5.6,142
870,movie,Drama,6.3,165
871,movie,Documentary,7.5,41
872,tvMiniSeries,"Crime,Documentary,Mystery",7.1,1724
873,short,"Action,Adventure,Animation",7.0,561
874,movie,"Drama,Romance",7.2,117883
875,tvSeries,"Animation,Drama,Music",7.9,1556
876,movie,Horror,7.4,169852
877,movie,"Comedy,Drama",6.7,9361
878,movie,"Adventure,Drama,Sci-Fi",6.0,44050
879,movie,"Comedy,Western",5.5,20350
880,movie,Documentary,6.1,309
881,tvSeries,"Crime,Drama,Mystery",7.1,2276
882,movie,"Horror,Mystery,Thriller",6.2,80032
883,tvEpisode,Comedy,7.6,54
884,tvEpisode,"Action,Drama",8.0,21
885,movie,"Action,Adventure,Thriller",8.0,586747
886,movie,"Action,Crime,Thriller",6.0,319
887,movie,"Crime,Documentary,Drama",6.1,5028
888,movie,Drama,8.0,45727
889,movie,"Biography,Crime,Drama",8.1,848396
890,movie,"Documentary,Drama,History",6.8,544
891,movie,"Action,Comedy,Drama",5.8,5553
892,movie,"Action,Adventure,Animation",4.3,14169
893,movie,Documentary,6.3,565
894,movie,"Adventure,Crime,Thriller",4.2,2067
895,tvSpecial,Comedy,6.0,648
896,tvSeries,"Action,Animation,Comedy",7.6,1652
897,movie,Documentary,7.9,132
898,movie,"Drama,Family",7.8,630
899,movie,"Drama,Music,Romance",6.7,19172
900,movie,"Drama,Romance",5.6,2643
901,movie,Comedy,4.2,97
902,movie,Drama,4.0,7
903,movie,"Comedy,Romance",4.7,2927
904,movie,"Drama,Romance",6.6,14597
905,movie,"Comedy,Drama",7.0,5496
906,movie,"Comedy,Drama,Fantasy",6.6,5765
907,tvSeries,"Drama,Fantasy,Horror",6.5,7382
908,tvSeries,Comedy,6.1,3202
909,movie,"Comedy,Drama,Family",7.3,9262
910,movie,"Comedy,Drama,Music",4.7,2772
911,movie,"Documentary,Family",7.0,41
912,movie,Drama,5.6,514
913,movie,"Biography,Drama,History",6.4,12290
914,movie,"Action,Crime,Drama",6.8,231579
915,tvEpisode,"Comedy,Talk-Show",7.6,32
916,tvSeries,"Drama,History",7.8,2678
917,movie,"Adventure,Comedy,Family",6.6,434038
918,movie,"Action,Adventure,Comedy",5.5,177418
919,movie,"Action,Adventure,Comedy",4.9,121719
920,movie,"Animation,Family,Musical",6.9,17046
921,movie,"Comedy,Drama",5.4,4947
922,movie,"Comedy,Drama,Romance",7.2,132902
923,tvSeries,Reality-TV,3.7,478
924,movie,Documentary,8.1,4545
925,movie,"Action,Biography,Crime",6.8,3530
926,tvSeries,"Documentary,Reality-TV",8.1,4102
927,tvSeries,Reality-TV,7.4,146
928,tvEpisode,"Comedy,Family,Sport",6.4,16
929,tvSeries,"Comedy,Romance",7.4,3092
930,movie,"Adventure,Comedy,Drama",7.3,199217
931,tvSeries,Documentary,8.3,1597
932,tvSeries,Documentary,7.2,2352
933,tvSpecial,Comedy,7.0,2202
934,movie,"Action,Adventure,Comedy",6.0,49368
935,movie,"Horror,Mystery,Thriller",5.0,64195
936,movie,"Adventure,Animation,Fantasy",5.7,135
937,movie,Comedy,4.7,93
938,movie,"Adventure,Animation,Comedy",5.7,86822
939,tvMovie,"Animation,Family",5.3,22
940,movie,Comedy,5.0,201
941,tvSeries,Drama,7.9,304
942,movie,"Fantasy,Horror,Thriller",6.6,88644
943,tvEpisode,"Comedy,Drama",7.1,31
944,tvMovie,Documentary,6.3,482
945,movie,"Adventure,Animation,Drama",6.5,1884
946,movie,"Action,Drama",2.9,1278
947,movie,"Action,Drama,War",7.3,1528
948,movie,"Adventure,Family,Fantasy",6.9,41798
949,movie,"Drama,Mystery,Romance",6.3,70024
950,tvSeries,"Drama,Romance",7.7,801
951,movie,"Comedy,Drama",6.5,4151
952,tvEpisode,Sci-Fi,9.0,9
953,tvEpisode,Documentary,7.1,169
954,movie,Documentary,5.7,1036
955,tvSpecial,Comedy,6.5,1446
956,tvSpecial,Comedy,6.6,1613
957,tvSpecial,Comedy,5.9,1615
958,tvSpecial,Comedy,6.6,6267
959,tvSpecial,"Comedy,Documentary",6.3,1802
960,movie,"Comedy,Romance",4.3,1533
961,tvSpecial,Comedy,6.4,834
962,movie,"Biography,Drama",6.9,13841
963,movie,"Drama,Family,Romance",5.8,1283
964,movie,"Comedy,Drama,Romance",5.7,10107
965,movie,Comedy,5.1,736
966,tvMovie,Romance,4.4,5187
967,tvMovie,Romance,5.2,1192
968,tvMovie,"Drama,Romance",5.1,3818
969,movie,"Comedy,Family",5.4,44769
970,movie,"Adventure,Comedy,Drama",7.3,70068
971,movie,"Comedy,Drama",5.1,1031
972,movie,"Crime,Thriller",7.2,3435
973,movie,"Comedy,Drama,Romance",6.8,8797
974,movie,"Comedy,Drama,Romance",8.3,11736
975,movie,"Action,Adventure,Drama",6.5,2607
976,movie,"Comedy,Drama,Romance",6.2,1380
977,tvSeries,"Comedy,Romance",7.3,2705
978,movie,"Drama,Horror,Mystery",6.0,46289
979,movie,"Action,Adventure,Fantasy",5.8,43542
980,movie,"Drama,Thriller",6.0,790
981,movie,"Crime,Drama,Sci-Fi",6.2,1320
982,movie,"Crime,Drama",8.6,706004
983,movie,Documentary,6.4,1155
984,movie,"Crime,Drama,Thriller",5.5,1974
985,movie,Drama,6.5,2074
986,movie,Documentary,6.2,92
987,movie,"Action,Adventure,Fantasy",5.8,272001
988,tvMovie,"Action,Adventure,Drama",5.5,396
989,movie,"Action,Crime,Drama",5.8,4975
990,movie,"Action,Crime,Thriller",5.9,2672
991,movie,"Comedy,Drama,Fantasy",6.4,308491
992,movie,"Horror,Thriller",5.1,7029
993,movie,Documentary,7.5,676
994,movie,"Action,Drama,Thriller",5.7,21797
995,movie,"Drama,Thriller",6.3,2116
996,movie,"Crime,Drama,Mystery",6.2,21719
997,movie,"Action,Drama,Mystery",7.4,346696
998,movie,Drama,6.7,27939
999,movie,"Adventure,Animation,Comedy",6.9,208074
1000,movie,"Adventure,Animation,Comedy",6.4,92183
1001,movie,"Action,Horror,Sci-Fi",7.0,375393
1002,tvEpisode,"Comedy,Talk-Show",6.3,100
1003,movie,"Biography,Drama,Sport",7.3,130897
1004,tvSeries,Documentary,7.1,54
1005,tvMiniSeries,"Crime,Drama,Thriller",8.0,3167
1006,movie,"Action,Crime,Drama",6.1,34819
1007,movie,"Action,Comedy,Crime",4.6,11275
1008,movie,"Action,Comedy,Crime",5.1,12022
1009,movie,Documentary,5.7,320
1010,movie,Comedy,4.4,596
1011,movie,"Crime,Drama,Romance",4.8,2470
1012,tvSeries,"Crime,Documentary",8.0,1007
1013,movie,Drama,6.2,46
1014,movie,"Action,Crime,Thriller",5.3,174
1015,tvSpecial,Comedy,6.8,927
1016,tvSpecial,Comedy,7.2,426
1017,movie,"Comedy,Drama,Fantasy",4.0,130
1018,tvMiniSeries,"Crime,Drama,Mystery",6.8,14576
1019,tvSeries,"Comedy,Drama,Romance",8.9,22470
1020,movie,"Biography,Drama,History",7.1,48559
1021,short,"Sci-Fi,Short",3.7,57
1022,movie,"Biography,Drama,Romance",7.0,1813
1023,movie,"Drama,Mystery,Thriller",5.7,8315
1024,movie,"Biography,Drama",6.0,2036
1025,tvSeries,Comedy,6.5,410
1026,tvEpisode,"Biography,Documentary,History",7.8,87
1027,movie,"Comedy,Drama,Musical",6.4,1205
1028,movie,"Action,Crime,Drama",8.0,14611
1029,movie,"Drama,Fantasy,Horror",3.8,1305
1030,movie,"Documentary,Sport",6.4,136
1031,movie,Drama,5.6,4415
1032,movie,"Biography,Documentary,Sport",7.2,4494
1033,movie,"Crime,Drama,Thriller",6.6,1595
1034,tvEpisode,Drama,8.8,93
1035,tvEpisode,"Comedy,Drama,Mystery",8.0,145
1036,tvSeries,"Documentary,History",6.3,283
1037,tvSeries,Drama,7.2,10165
1038,tvEpisode,"Drama,Fantasy,Sci-Fi",7.2,111
1039,tvEpisode,"Crime,Drama,Mystery",8.0,170
1040,movie,"Action,Crime,Drama",4.0,229
1041,tvSeries,Drama,6.8,4895
1042,tvMiniSeries,"Biography,Crime,Documentary",7.8,24495
1043,movie,"Action,Crime,Drama",5.4,1350
1044,movie,"Comedy,Romance",6.1,287
1045,tvMiniSeries,Documentary,8.1,2731
1046,tvSeries,Game-Show,4.9,429
1047,movie,"Crime,Drama",8.1,163869
1048,tvMovie,"Action,Adventure,Comedy",5.3,687
1049,movie,"Crime,Thriller",6.3,30784
1050,short,"Animation,Drama,Short",6.9,469
1051,movie,"Animation,Drama,Family",7.7,200198
1052,tvEpisode,"Comedy,Short",5.0,11
1053,tvMiniSeries,Documentary,7.6,1739
1054,tvMovie,Thriller,4.8,303
1055,movie,Documentary,6.7,810
1056,movie,Drama,6.5,17
1057,movie,Comedy,5.6,281
1058,movie,Documentary,8.2,22374
1059,movie,"Crime,Documentary,History",6.6,2441
1060,tvSpecial,Comedy,6.6,908
1061,movie,"Crime,Drama,Thriller",7.7,421903
1062,tvEpisode,"Action,Crime,Drama",7.7,71
1063,tvEpisode,"Action,Adventure,Animation",7.3,222
1064,short,"Drama,Short",6.6,9
1065,tvSeries,"Comedy,Romance",8.7,13554
1066,tvSeries,Comedy,7.7,14895
1067,movie,"Comedy,Drama",6.2,325
1068,movie,"Comedy,Drama,Romance",7.2,754
1069,movie,"Comedy,Thriller",5.0,11
1070,tvSeries,Romance,7.8,22
1071,tvSeries,"Comedy,Horror",7.3,4474
1072,movie,"Drama,Romance",6.4,118
1073,tvShort,"Documentary,Short",6.9,321
1074,movie,"Horror,Thriller",6.3,43932
1075,movie,"Horror,Thriller",6.5,20556
1076,tvMiniSeries,Sport,7.3,607
1077,tvSeries,"Crime,Drama,Thriller",7.6,688
1078,tvEpisode,Comedy,6.9,127
1079,tvSeries,"Action,Crime,Thriller",5.7,299
1080,tvEpisode,Comedy,8.3,40
1081,tvSeries,"Crime,Drama,Mystery",7.2,3392
1082,tvSeries,"Crime,Drama,Mystery",7.7,4344
1083,tvSeries,"Crime,Drama,Mystery",6.9,3484
1084,tvSpecial,Comedy,6.3,780
1085,short,"Documentary,Short",8.0,207
1086,movie,"Crime,Drama",6.5,561
1087,movie,"Action,Adventure,Fantasy",7.8,255306
1088,movie,"Action,Adventure,Drama",6.1,18129
1089,movie,Documentary,8.3,3713
1090,tvEpisode,"Crime,Drama,Mystery",7.7,279
1091,movie,"Drama,Romance",6.1,318
1092,movie,"Fantasy,Horror,Thriller",5.2,21063
1093,tvEpisode,"Adventure,Drama,Fantasy",6.7,1107
1094,movie,"Biography,Drama,History",6.0,814
1095,movie,"Crime,Drama,Thriller",6.1,11458
1096,movie,"Biography,Documentary",7.2,4499
1097,movie,Horror,1.5,246
1098,movie,Drama,3.2,27522
1099,tvMiniSeries,"Action,Animation,Sci-Fi",6.1,225
1100,tvSeries,"Action,Animation,Sci-Fi",5.8,182
1101,movie,Comedy,8.2,319
1102,tvSpecial,Comedy,6.8,215
1103,tvSpecial,Comedy,6.6,542
1104,movie,Drama,6.0,141
1105,tvSeries,"Action,Sci-Fi,Thriller",7.9,19
1106,tvEpisode,"Action,Drama",8.6,17
1107,movie,Comedy,6.4,9478
1108,movie,"Adventure,Drama,War",6.5,43467
1109,tvMovie,Comedy,7.4,786
1110,movie,"Horror,Mystery",5.6,2539
1111,movie,Horror,6.7,5013
1112,movie,"Comedy,Drama",6.3,4608
1113,movie,"Comedy,Drama,Family",5.7,884
1114,movie,"Comedy,Family",5.6,64452
1115,movie,"Biography,Drama",8.0,447933
1116,tvSeries,"Crime,Drama,Western",7.7,7122
1117,tvSpecial,Comedy,6.5,1385
1118,movie,"Documentary,Family",7.1,255
1119,tvEpisode,"Action,Adventure,Drama",7.9,1359
1120,tvSeries,"Music,Reality-TV",7.0,1355
1121,movie,"Comedy,Drama",6.2,347
1122,video,Documentary,8.3,1714
1123,movie,"Action,Biography,Drama",8.4,160460
1124,movie,"Drama,Mystery,Thriller",5.3,14687
1125,tvMiniSeries,Comedy,8.6,2664
1126,tvSpecial,Comedy,6.3,55
1127,tvSpecial,Comedy,5.3,82
1128,movie,"Biography,Documentary,History",6.7,756
1129,movie,"Action,Adventure,Thriller",6.0,82925
1130,movie,"Action,Crime,Thriller",5.8,3929
1131,tvSeries,"Crime,Mystery,Thriller",6.7,3573
1132,movie,"Biography,Drama,Romance",6.5,1370
1133,movie,"Crime,Drama,Thriller",4.7,13736
1134,movie,"Action,Horror,Mystery",2.5,445
1135,movie,"Action,Horror,Mystery",4.2,1783
1136,movie,"Crime,Drama,Mystery",6.2,42606
1137,movie,"Horror,Sci-Fi,Thriller",6.3,71572
1138,tvSeries,Documentary,7.6,6151
1139,movie,"Drama,Romance,Thriller",6.8,461
1140,movie,Horror,6.3,3139
1141,movie,Drama,5.1,32
1142,tvMiniSeries,Documentary,8.6,781
1143,movie,"Drama,History,Romance",6.6,2253
1144,tvSeries,"Comedy,Documentary",8.7,2119
1145,tvSpecial,Comedy,8.5,22024
1146,tvSpecial,Comedy,7.4,1602
1147,movie,"Biography,Documentary",9.0,26293
1148,tvSpecial,Comedy,5.9,157
1149,movie,"Comedy,Music",6.3,18720
1150,video,"Comedy,Short",6.6,163
1151,movie,Documentary,6.9,386
1152,tvSeries,"Crime,Drama,Mystery",8.3,743
1153,tvSeries,"Action,Adventure,Comedy",6.7,15609
1154,movie,Drama,6.3,480
1155,tvSeries,"Action,Adventure,Animation",7.0,800
1156,movie,"Adventure,Comedy,Family",4.3,487
1157,movie,"Biography,Documentary",7.4,5044
1158,movie,Thriller,5.5,410
1159,tvMiniSeries,"Comedy,Drama,Horror",7.6,18715
1160,movie,"Drama,Horror,Mystery",2.8,1060
1161,movie,"Crime,Thriller",6.3,577
1162,movie,"Drama,Thriller",4.1,499
1163,movie,"Mystery,Thriller",4.5,932
1164,movie,"Comedy,Drama,Romance",6.3,2353
1165,movie,"Drama,Family",6.4,363
1166,tvEpisode,"Crime,Documentary",7.5,10
1167,video,"Adventure,Animation,Family",5.3,280
1168,movie,"Comedy,Drama,Romance",7.4,4120
1169,tvSeries,"Comedy,Drama",8.3,224
1170,tvMovie,Drama,6.5,2560
1171,movie,"Drama,Romance",7.6,36440
